Plant Code,NAME,TYPE,COAL_USED,NGAS_USED,OIL_USED,ADDRESS,CITY,STATE,ZIP,COUNTRY,lat,long,TYPE_Clear,TYPE_Clear_2,group
56853,TRANS-JORDAN GENERATING STATION,LANDFILL GAS,0,0,0,10873 S HIGHWAY 111,SOUTH JORDAN,UT,84095,USA,40.55749973,-112.0609734,GAS,GAS,FOSSIL
55328,HERMISTON POWER PARTNERSHIP,NATURAL GAS FIRED COMBINED CYCLE,0,22184976,0,78910 SIMPLOT ROAD,HERMISTON,OR,97838,USA,45.7935619,-119.3128876,GAS,GAS,FOSSIL
10737,SPRAGUE HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,"OUTSIDE OF BLY, OREGON",BLY,OR,97622,USA,42.50135185,-120.9894796,HYDRO,HYDRO,HYDRO
54558,HAZELTON B HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,2832 STATE HIGHWAY 25,HAZELTON,ID,83335,USA,42.60512517,-114.0930384,HYDRO,HYDRO,HYDRO
54306,WILSON LAKE HYDROELECTRIC PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,658 VALLEY ROAD SOUTH,EDEN,ID,83325,USA,42.6289545,-114.1748506,HYDRO,HYDRO,HYDRO
3658,SNAKE CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,SNAKE CREEK DRIVE,MIDWAY,UT,84049,USA,40.56010413,-111.5283338,HYDRO,HYDRO,HYDRO
159,LAKE CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,2400 EAST CENTER,HEBER CITY,UT,84032,USA,40.49359165,-111.3124928,HYDRO,HYDRO,HYDRO
7111,HEBER CITY,NATURAL GAS INTERNAL COMBUSTION ENGINE; PETROLEUM LIQUIDS,0,132530,0,750 WEST 350 SOUTH,HEBER CITY,UT,84032,USA,40.5030539,-111.4253437,GAS/PET,GAS,FOSSIL
54761,HERMISTON GENERATING PLANT,NATURAL GAS FIRED COMBINED CYCLE,0,14588734,0,78145 WESTLAND ROAD,HERMISTON,OR,97838,USA,45.80395873,-119.3701856,GAS,GAS,FOSSIL
502,HOLLY,NATURAL GAS INTERNAL COMBUSTION ENGINE; PETROLEUM LIQUIDS,0,0,0,TONY GARCIA DRIVE PO BOX 458,HOLLY,CO,81047,USA,38.05802997,-102.1266655,GAS/PET,GAS/PET,FOSSIL
54524,HORSESHOE BEND HYDROELECTRIC COMPANY,CONVENTIONAL HYDROELECTRIC,0,0,0,HIGHWAY 52,HORSESHOE BEND,ID,83629,USA,43.90417803,-116.2442033,HYDRO,HYDRO,HYDRO
57899,HURRICANE CITY POWER,NATURAL GAS INTERNAL COMBUSTION ENGINE; PETROLEUM LIQUIDS,0,27582,28,526 WEST 600 NORTH,HURRICANE,UT,84737,USA,37.18559487,-113.2966886,GAS/PET,GAS/PET,FOSSIL
841,CITY POWER PLANT,CONVENTIONAL HYDROELECTRIC,0,0,0,140 S. CAPITAL AVE.,IDAHO FALLS,ID,83402,USA,43.49148024,-112.0452864,HYDRO,HYDRO,HYDRO
3868,MEYERS FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,1680 S. JUNIPER,KETTLE FALLS,WA,99141,USA,48.59499925,-118.0600536,HYDRO,HYDRO,HYDRO
790,GEM STATE,CONVENTIONAL HYDROELECTRIC,0,0,0,8635 S. 35TH WEST,IDAHO FALLS,ID,83402,USA,43.42011843,-112.1014911,HYDRO,HYDRO,HYDRO
843,LOWER NO 2,CONVENTIONAL HYDROELECTRIC,0,0,0,1690 W. SUNNYSIDE,IDAHO FALLS,ID,83402,USA,43.46867433,-112.0624248,HYDRO,HYDRO,HYDRO
844,UPPER POWER PLANT,CONVENTIONAL HYDROELECTRIC,0,0,0,6598 WEST RIVER ROAD,IDAHO FALLS,ID,83402,USA,43.55277969,-112.0509178,HYDRO,HYDRO,HYDRO
7012,LOWER NO 1,CONVENTIONAL HYDROELECTRIC,0,0,0,1690 W. SUNNYSIDE ROAD,IDAHO FALLS,ID,83402,USA,43.46853772,-112.0624305,HYDRO,HYDRO,HYDRO
810,BLISS,CONVENTIONAL HYDROELECTRIC,0,0,0,1925 POWER PLANT ROAD,BLISS,ID,83314,USA,42.91378532,-115.0709561,HYDRO,HYDRO,HYDRO
809,AMERICAN FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,2891 FISH HATCHERY ROAD,AMERICAN FALLS,ID,83211,USA,42.77786696,-112.8763596,HYDRO,HYDRO,HYDRO
811,BROWNLEE,CONVENTIONAL HYDROELECTRIC,0,0,0,ID HIGHWAY #71 @ THE SNAKE R.,CAMBRIDGE,ID,83610,USA,44.83643789,-116.8983551,HYDRO,HYDRO,HYDRO
812,C J STRIKE,CONVENTIONAL HYDROELECTRIC,0,0,0,26378 STRIKE DAM CUTOFF ROAD,BRUNEAU,ID,83604,USA,42.94503285,-115.9778383,HYDRO,HYDRO,HYDRO
813,CASCADE,CONVENTIONAL HYDROELECTRIC,0,0,0,601 LAKE WAY,CASCADE,ID,83611,USA,44.52521348,-116.0486564,HYDRO,HYDRO,HYDRO
816,LOWER SALMON,CONVENTIONAL HYDROELECTRIC,0,0,0,902 D JUSTICE GRADE,HAGERMAN,ID,83332,USA,42.8415467,-114.9036235,HYDRO,HYDRO,HYDRO
814,CLEAR LAKE,CONVENTIONAL HYDROELECTRIC,0,0,0,3696 CANYON LANE,BUHL,ID,83316,USA,42.66712615,-114.7800897,HYDRO,HYDRO,HYDRO
815,LOWER MALAD,CONVENTIONAL HYDROELECTRIC,0,0,0,"2.5 MILES N, HIGHWAY 30",HAGERMAN,ID,83332,USA,42.86577022,-114.906307,HYDRO,HYDRO,HYDRO
818,SHOSHONE FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,730 CANYON DRIVE,TWIN FALLS,ID,83301,USA,42.59734923,-114.4043165,HYDRO,HYDRO,HYDRO
817,SALMON DIESEL,PETROLEUM LIQUIDS,0,0,43,14 ST. CHARLES RD.,SALMON,ID,83467,USA,45.18353868,-113.8849232,PET,PET,FOSSIL
819,SWAN FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,27201 SWAN FALLS RD,KUNA,ID,83634,USA,43.2438882,-116.3781982,HYDRO,HYDRO,HYDRO
820,THOUSAND SPRINGS,CONVENTIONAL HYDROELECTRIC,0,0,0,1230A THOUSAND SPRINGS GRADE,WENDELL,ID,83355,USA,42.7438408,-114.8408432,HYDRO,HYDRO,HYDRO
821,TWIN FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,3593 TWIN FALLS GRADE,KIMBERLY,ID,83341,USA,42.58925634,-114.3563706,HYDRO,HYDRO,HYDRO
822,UPPER SALMON A,CONVENTIONAL HYDROELECTRIC,0,0,0,SALMON FALLS RD.,HAGERMAN,ID,83332,USA,42.76751332,-114.9248175,HYDRO,HYDRO,HYDRO
823,UPPER MALAD,CONVENTIONAL HYDROELECTRIC,0,0,0,"2.5 MILES N, HIGHWAY 30",HAGERMAN,ID,83332,USA,42.86452027,-114.8849259,HYDRO,HYDRO,HYDRO
3014,OXBOW,CONVENTIONAL HYDROELECTRIC,0,0,0,OR HIGHWAY 86 AT THE SNAKE R.,OXBOW,OR,97840,USA,44.97107592,-116.8471208,HYDRO,HYDRO,HYDRO
7079,UPPER SALMON B,CONVENTIONAL HYDROELECTRIC,0,0,0,BELL RAPIDS ROAD,HAGERMAN,ID,83332,USA,42.76643899,-114.9083158,HYDRO,HYDRO,HYDRO
7190,MILNER HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,3625 NORTH 5200 EAST,MURTAUGH,ID,83344,USA,42.52696701,-114.0371498,HYDRO,HYDRO,HYDRO
3013,HELLS CANYON,CONVENTIONAL HYDROELECTRIC,0,0,0,22 MILES N OF OR HIGHWAY 86,OXBOW,OR,97840,USA,45.24337346,-116.7018586,HYDRO,HYDRO,HYDRO
7953,EVANDER ANDREWS POWER COMPLEX,NATURAL GAS FIRED COMBUSTION TURBINE,0,2058284,0,1862 NW MT HOME HWY DIST RD,MOUNTAIN HOME,ID,83647,USA,43.17924112,-115.7337533,GAS,GAS,FOSSIL
55733,BENNETT MOUNTAIN,NATURAL GAS FIRED COMBUSTION TURBINE,0,1086499,0,1015 WEST HAYS ST.,MOUNTAIN HOME,ID,83647,USA,43.14715,-115.66664,GAS,GAS,FOSSIL
57028,LANGLEY GULCH POWER PLANT,NATURAL GAS FIRED COMBINED CYCLE,0,10051547,0,INTERSTATE 84 AND HIGHWAY 30,NEW PLYMOUTH,ID,83655,USA,43.90421893,-116.8202382,GAS,GAS,FOSSIL
58392,FLINT CREEK HYDROELECTRIC LLC,CONVENTIONAL HYDROELECTRIC,0,0,0,111 POWER PLANT RD,PHILIPSBURG,MT,59858,USA,46.22744439,-113.2944677,HYDRO,HYDRO,HYDRO
10138,SOUTH DRY CREEK HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,SOUTH DRY CREEK RD,RED LODGE,MT,59068,USA,45.20636156,-109.1652134,HYDRO,HYDRO,HYDRO
504,JULESBURG,PETROLEUM LIQUIDS,0,0,0,222 EAST FIRST ST,JULESBURG,CO,80737,USA,40.98781429,-102.2605726,PET,PET,FOSSIL
50329,WEST POINT TREATMENT PLANT,OTHER WASTE BIOMASS,0,0,0,1400 DISCOVERY PARK BLVD,SEATTLE,WA,98199,USA,47.66203007,-122.4304761,MSW,MSW,MSW
7627,EVERETT COGEN,WOOD/WOOD WASTE BIOMASS,0,0,0,2600 FEDERAL AVE,EVERETT,WA,98201,USA,47.98435164,-122.215797,MSW,MSW,MSW
10781,KOYLE RANCH HYDROELECTRIC PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,1745 SO. 1500 E.,GOODING,ID,83330,USA,42.94562709,-114.7957322,HYDRO,HYDRO,HYDRO
7832,ROOSEVELT BIOGAS 1,LANDFILL GAS,0,0,0,502 ROOSEVELT GRADE ROAD,ROOSEVELT,WA,99356,USA,45.80772925,-120.1664359,GAS,GAS,FOSSIL
506,LA JUNTA,PETROLEUM LIQUIDS,0,0,26,1ST & BELLEVIEW,LA JUNTA,CO,81050,USA,37.98768731,-103.5467535,PET,PET,FOSSIL
508,LAMAR PLANT,CONVENTIONAL STEAM COAL; NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE; ONSHORE WIND TURBINE; PETROLEUM LIQUIDS,0,0,0,100 NORTH SECOND STREET,LAMAR,CO,81052,USA,38.09203387,-102.6144602,GAS/COAL/PET,GAS/COAL/PET,FOSSIL
50942,LAGOON COGENERATION FACILITY,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,0,0,375 N. LAGOON DR.,FARMINGTON,UT,84025,USA,40.98244278,-111.891991,GAS,GAS,FOSSIL
54753,LATERAL 10 VENTURES,CONVENTIONAL HYDROELECTRIC,0,0,0,HWY 30 MILE POST 194,BUHL,ID,83316,USA,42.64738,-114.89031,HYDRO,HYDRO,HYDRO
507,LAS ANIMAS,PETROLEUM LIQUIDS,0,0,52,733 MOORE AVE,LAS ANIMAS,CO,81054,USA,38.06361338,-103.2153908,PET,PET,FOSSIL
7427,COWLITZ FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,1379 FALLS ROAD,RANDLE,WA,98377,USA,46.4666179,-122.1089113,HYDRO,HYDRO,HYDRO
54386,LITTLE WOOD HYDRO PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,LITTLE WOOD RESERVOIR ROAD,CAREY,ID,83320,USA,43.42523,-114.0256,HYDRO,HYDRO,HYDRO
4251,LOGAN CITY,NATURAL GAS FIRED COMBUSTION TURBINE; PETROLEUM LIQUIDS,0,2956,0,351 W. 300 S.,LOGAN,UT,84321,USA,41.725833,-111.8433,GAS/PET,GAS,FOSSIL
3675,HYDRO III,CONVENTIONAL HYDROELECTRIC; PETROLEUM LIQUIDS,0,0,0,3700 E HWY 89,LOGAN,UT,84321,USA,41.74624403,-111.7460545,HYDRO,HYDRO,HYDRO
54562,LONGVIEW FIBRE,NATURAL GAS FIRED COMBUSTION TURBINE; WOOD/WOOD WASTE BIOMASS,0,1749361,0,END OF FIBRE WAY,LONGVIEW,WA,98632,USA,46.10244432,-122.9223582,MSW,GAS,MSW
7034,HYDRO II,CONVENTIONAL HYDROELECTRIC,0,0,0,1990 E HWY 89,LOGAN,UT,84321,USA,41.74373117,-111.7831182,HYDRO,HYDRO,HYDRO
6481,INTERMOUNTAIN POWER PROJECT,CONVENTIONAL STEAM COAL,3815464,0,21927,850 BRUSH WELLMAN RD.,DELTA,UT,84624,USA,39.50926043,-112.5799425,COAL,COAL/PET,FOSSIL
57635,LINDEN WIND ENERGY PROJECT,ONSHORE WIND TURBINE,0,0,0,49 CARPOOL COURT,GOLDENDALE,WA,98620,USA,45.72470638,-120.7701383,WIND,WIND,WIND
6393,STRAWBERRY CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,5698 STRAWBERRY CREEK RD,BEDFORD,WY,83112,USA,42.90516351,-110.8934911,HYDRO,HYDRO,HYDRO
6394,SWIFT CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,2ND AND MONROE ST,AFTON,WY,83110,USA,42.72693937,-110.8965773,HYDRO,HYDRO,HYDRO
52155,LACOMB IRRIGATION DISTRICT,CONVENTIONAL HYDROELECTRIC,0,0,0,END OF ISLAND INN DRIVE,LEBANON,OR,97355,USA,44.59748839,-122.6854839,HYDRO,HYDRO,HYDRO
54268,MARCH POINT COGENERATION,NATURAL GAS FIRED COMBINED CYCLE; NATURAL GAS FIRED COMBUSTION TURBINE,0,7546357,0,8507 SOUTH TEXAS ROAD,ANACORTES,WA,98221,USA,48.47012507,-122.5611058,GAS,GAS,FOSSIL
10740,MAGIC DAM HYDROELECTRIC PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,100 MAGIC DAM ROAD,SHOSHONE,ID,83352,USA,43.25397607,-114.3579286,HYDRO,HYDRO,HYDRO
55127,MANCHIEF ELECTRIC GENERATING STATION,NATURAL GAS FIRED COMBUSTION TURBINE,0,736330,0,14936 COUNTY ROAD 24,BRUSH,CO,80723,USA,40.21727387,-103.6850357,GAS,GAS,FOSSIL
3676,MANTI UPPER,CONVENTIONAL HYDROELECTRIC,0,0,0,5000 EAST 500 SOUTH,MANTI,UT,84642,USA,39.26028821,-111.5952191,HYDRO,HYDRO,HYDRO
1020,MANTI LOWER,CONVENTIONAL HYDROELECTRIC,0,0,0,800 EAST 500 SOUTH,MANTI,UT,84642,USA,39.25587762,-111.6214809,HYDRO,HYDRO,HYDRO
50972,MARSH VALLEY DEVELOPMENT,CONVENTIONAL HYDROELECTRIC,0,0,0,HIGHWAY 30,MCCAMMON,ID,83250,USA,42.62464754,-112.1489427,HYDRO,HYDRO,HYDRO
54668,FALLS RIVER HYDRO,CONVENTIONAL HYDROELECTRIC,0,0,0,1238 N. 4000 EAST,ASHTON,ID,83420,USA,44.0597,-111.3535,HYDRO,HYDRO,HYDRO
2177,MILES CITY GT,NATURAL GAS FIRED COMBUSTION TURBINE,0,12923,0,SOUTHEAST ON LEIGHTON BLVD,MILES CITY,MT,59301,USA,46.41129166,-105.7950544,GAS,GAS,FOSSIL
2176,GLENDIVE GT,NATURAL GAS FIRED COMBUSTION TURBINE,0,85243,726,2001 NORTH MERRILL AVE.,GLENDIVE,MT,59330,USA,47.05376558,-104.7398646,GAS,GAS/PET,FOSSIL
6089,LEWIS & CLARK,CONVENTIONAL STEAM COAL; NATURAL GAS INTERNAL COMBUSTION ENGINE,255565,94722,0,SOUTH OF SIDNEY,RICHLAND,MT,59270,USA,47.67893406,-104.1576193,GAS/COAL,COAL/GAS,FOSSIL
56782,DIAMOND WILLOW WIND FACILITY,ONSHORE WIND TURBINE,0,0,0,HWY 12,BAKER,MT,59313,USA,46.27476658,-104.1825435,WIND,WIND,WIND
54006,BROADWATER POWER PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,500 TOSTON DAM ROAD,TOSTON,MT,59643,USA,46.12055485,-111.4077227,HYDRO,HYDRO,HYDRO
54812,MILE 28 WATER POWER PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,28 MILNER GOODING CANAL,EDEN,ID,83303,USA,42.74014,-114.16117,HYDRO,HYDRO,HYDRO
50917,MIDDLE FORK IRRIGATION DISTRICT,CONVENTIONAL HYDROELECTRIC,0,0,0,8235 CLEAR CREEK ROAD,PARKDALE,OR,97041,USA,45.46056339,-121.6579368,HYDRO,HYDRO,HYDRO
3704,UINTAH,CONVENTIONAL HYDROELECTRIC,0,0,0,UINTAH CANYON FARM CREEK JUNCT,NEOLA,UT,84053,USA,40.53805449,-110.0664966,HYDRO,HYDRO,HYDRO
7015,UNIT 4,CONVENTIONAL HYDROELECTRIC,0,0,0,11775 E 18500 N,MT PLEASENT,UT,84647,USA,39.5440849,-111.4186697,HYDRO,HYDRO,HYDRO
3683,MURRAY CITY,NATURAL GAS INTERNAL COMBUSTION ENGINE,0,0,0,153 W 4800 SO,MURRAY,UT,84107,USA,40.66686513,-111.8948394,GAS,GAS,FOSSIL
8010,MURRAY TURBINE,NATURAL GAS FIRED COMBUSTION TURBINE,0,38888,0,153 W 4800 SO,MURRAY,UT,84107,USA,40.66534852,-111.8942862,GAS,GAS,FOSSIL
6537,LITTLE COTTONWOOD,CONVENTIONAL HYDROELECTRIC,0,0,0,9000 SOUTH DANISH RD,SANDY,UT,84070,USA,40.57089511,-111.7609876,HYDRO,HYDRO,HYDRO
7431,DALLES DAM NORTH FISHWAY PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,THE DALLES FEDERAL DAM,THE DALLES,OR,97058,USA,45.61486259,-121.1360726,HYDRO,HYDRO,HYDRO
7511,MCNARY DAM FISH ATTRACTION PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,MCNARY FEDERAL DAM,PLYMOUTH,WA,99346,USA,45.94011841,-119.2989065,HYDRO,HYDRO,HYDRO
2190,MILLTOWN,CONVENTIONAL HYDROELECTRIC,0,0,0,INTERSTATE 90 (IS THE CLOSEST),EAST MISSOULA,MT,59870,USA,46.87409612,-113.8693982,HYDRO,HYDRO,HYDRO
7039,LAKE,PETROLEUM LIQUIDS,0,0,169,YELLOWSTONE LAKE (AREA),YELLOWSTONE,WY,82190,USA,44.55051883,-110.400531,PET,PET,FOSSIL
2196,OLD FAITHFUL,PETROLEUM LIQUIDS,0,0,124,OLD FAITHFUL,YELLOWSTONE,WY,82190,USA,44.46068399,-110.83445,PET,PET,FOSSIL
58218,SPION KOP WIND FARM,ONSHORE WIND TURBINE,0,0,0,7735 SOUTH PEAK RD,GEYSER,MT,59701,USA,47.33435403,-110.6377404,WIND,WIND,WIND
50360,MICHELL BUTTE POWER PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,OWYHEE LAKE RD,NYSSA,OR,97913,USA,43.7719,-117.15502,HYDRO,HYDRO,HYDRO
50361,OWYHEE DAM POWER PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,1475 OWYHEE LAKE RD,NYSSA,OR,97913,USA,43.64237381,-117.2444125,HYDRO,HYDRO,HYDRO
50362,TUNNEL 1 POWER PROJECT,CONVENTIONAL HYDROELECTRIC,0,0,0,1475 OWYHEE LAKE RD,NYSSA,OR,97913,USA,43.64202,-117.23267,HYDRO,HYDRO,HYDRO
825,ASHTON,CONVENTIONAL HYDROELECTRIC,0,0,0,1338 N 3300 E,ASHTON,ID,83420,USA,44.07865629,-111.4972661,HYDRO,HYDRO,HYDRO
299,BLUNDELL,GEOTHERMAL,0,0,0,10 MI EAST OF HIGHWAY 257,MILFORD,UT,84751,USA,38.4887711,-112.8535907,GEO,GEO,GEO
826,COVE,CONVENTIONAL HYDROELECTRIC,0,0,0,COVE POWERPLANT ROAD,GRACE,ID,83241,USA,42.51442333,-111.7939169,HYDRO,HYDRO,HYDRO
827,GRACE,CONVENTIONAL HYDROELECTRIC,0,0,0,822 GRACE POWER PLANT ROAD,GRACE,ID,83241,USA,42.53676688,-111.7940175,HYDRO,HYDRO,HYDRO
829,ONEIDA,CONVENTIONAL HYDROELECTRIC,0,0,0,ONEIDA NARROWS ROAD,RIVERDALE,ID,83263,USA,42.26775687,-111.7486217,HYDRO,HYDRO,HYDRO
987,LAST CHANCE,CONVENTIONAL HYDROELECTRIC,0,0,0,LAST CHANCE LANE,GRACE,ID,83241,USA,42.58737369,-111.7278239,HYDRO,HYDRO,HYDRO
831,SODA,CONVENTIONAL HYDROELECTRIC,0,0,0,1579 SODA POWER PLANT ROAD,SODA SPRINGS,ID,83276,USA,42.64456572,-111.6965459,HYDRO,HYDRO,HYDRO
3020,CLEARWATER 1,CONVENTIONAL HYDROELECTRIC,0,0,0,NFD 300 ROAD,IDLEYLD PARK,OR,97447,USA,43.25126077,-122.3370977,HYDRO,HYDRO,HYDRO
3021,CLEARWATER 2,CONVENTIONAL HYDROELECTRIC,0,0,0,NFD 075 ROAD,IDLEYLD PARK,OR,97447,USA,43.26692505,-122.4098457,HYDRO,HYDRO,HYDRO
3024,EAGLE POINT,CONVENTIONAL HYDROELECTRIC,0,0,0,2405 BORPHY ROAD,EAGLE POINT,OR,97524,USA,42.51459177,-122.7570878,HYDRO,HYDRO,HYDRO
3025,EAST SIDE,CONVENTIONAL HYDROELECTRIC,0,0,0,CONGER AVENUE,KLAMATH FALLS,OR,97601,USA,42.22483226,-121.7954773,HYDRO,HYDRO,HYDRO
3029,LEMOLO 1,CONVENTIONAL HYDROELECTRIC,0,0,0,LEMOLO PLANT ROAD,IDLEYLD PARK,OR,97447,USA,43.35578733,-122.2486206,HYDRO,HYDRO,HYDRO
3026,FISH CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,HIGHWAY 138,IDLEYLD PARK,OR,97447,USA,43.27417516,-122.4489838,HYDRO,HYDRO,HYDRO
3028,JOHN C BOYLE,CONVENTIONAL HYDROELECTRIC,0,0,0,26020 HIGHWAY 66,KENO,OR,97627,USA,42.093886,-122.0707529,HYDRO,HYDRO,HYDRO
3031,POWERDALE,CONVENTIONAL HYDROELECTRIC,0,0,0,548 HIGHWAY 35,HOOD RIVER,OR,97031,USA,45.70402269,-121.5050214,HYDRO,HYDRO,HYDRO
3033,PROSPECT 2,CONVENTIONAL HYDROELECTRIC,0,0,0,111 MILL CREEK DRIVE,PROSPECT,OR,97536,USA,42.73120922,-122.5140029,HYDRO,HYDRO,HYDRO
3032,PROSPECT 1,CONVENTIONAL HYDROELECTRIC,0,0,0,111 MILL CREEK DRIVE,PROSPECT,OR,97536,USA,42.73068063,-122.515174,HYDRO,HYDRO,HYDRO
3035,PROSPECT 4,CONVENTIONAL HYDROELECTRIC,0,0,0,111 MILL CREEK DRIVE,PROSPECT,OR,97536,USA,42.73305244,-122.5150415,HYDRO,HYDRO,HYDRO
3034,PROSPECT 3,CONVENTIONAL HYDROELECTRIC,0,0,0,ROQUE RIVER NATIONAL FORREST,PROSPECT,OR,97536,USA,42.73060037,-122.4183913,HYDRO,HYDRO,HYDRO
3037,SODA SPRINGS,CONVENTIONAL HYDROELECTRIC,0,0,0,NFD 011,IDLEYLD PARK,OR,97447,USA,43.30620038,-122.5018585,HYDRO,HYDRO,HYDRO
3036,SLIDE CREEK,CONVENTIONAL HYDROELECTRIC,0,0,0,NFD 010 ROAD,IDLEYLD PARK,OR,97447,USA,43.2940321,-122.4728477,HYDRO,HYDRO,HYDRO
3041,WALLOWA FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,WALLOWA LAKE HWY,JOSEPH,OR,97846,USA,45.26673868,-117.212731,HYDRO,HYDRO,HYDRO
3040,TOKETEE FALLS,CONVENTIONAL HYDROELECTRIC,0,0,0,TOKETEE FALLS & HWY 138,IDLEYLD PARK,OR,97447,USA,43.27274958,-122.4474993,HYDRO,HYDRO,HYDRO
3646,CUTLER,CONVENTIONAL HYDROELECTRIC,0,0,0,1365 W CUTLER DAM ROAD,COLLINSTON,UT,84306,USA,41.83467521,-112.0520975,HYDRO,HYDRO,HYDRO
3648,GADSBY,NATURAL GAS FIRED COMBUSTION TURBINE; NATURAL GAS STEAM TURBINE,0,1827175,0,1407 WEST NORTH TEMPLE REAR,SALT LAKE CITY,UT,84104,USA,40.76871767,-111.9285964,GAS,GAS,FOSSIL
3651,GRANITE,CONVENTIONAL HYDROELECTRIC,0,0,0,4101 BIG COTTONWOOD CANYON RD,SALT LAKE CITY,UT,84121,USA,40.58442042,-111.8007307,HYDRO,HYDRO,HYDRO
3655,OLMSTEAD,CONVENTIONAL HYDROELECTRIC,0,0,0,1018 N 1630 E HIGHWAY 16,OREM,UT,84601,USA,40.31588502,-111.6546596,HYDRO,HYDRO,HYDRO
3644,CARBON,CONVENTIONAL STEAM COAL,605826,0,1885,"HWY 6 & HWY 91, 12 MI N PRICE",PRICE,UT,84526,USA,39.72718115,-110.8644005,COAL,COAL/PET,FOSSIL
3659,STAIRS,CONVENTIONAL HYDROELECTRIC,0,0,0,E. BIG COTTONWOOD CANYON ROAD,SALT LAKE CITY,UT,84121,USA,40.62352327,-111.7534417,HYDRO,HYDRO,HYDRO
3661,WEBER,CONVENTIONAL HYDROELECTRIC,0,0,0,1 MI E. OF SOUTH WEBER ON I84,SOUTH WEBER,UT,84403,USA,41.1376357,-111.8849492,HYDRO,HYDRO,HYDRO
3656,PIONEER,CONVENTIONAL HYDROELECTRIC,0,0,0,1218 12TH STREET,OGDEN,UT,84404,USA,41.24367092,-111.946386,HYDRO,HYDRO,HYDRO
3846,CONDIT,CONVENTIONAL HYDROELECTRIC,0,0,0,POWERHOUSE RD & HWY 141,WHITE SALMON,WA,98672,USA,45.76741396,-121.5378814,HYDRO,HYDRO,HYDRO
3847,MERWIN,CONVENTIONAL HYDROELECTRIC,0,0,0,300 MERWIN VILLAGE ROAD,ARIEL,WA,98603,USA,45.95666289,-122.5556625,HYDRO,HYDRO,HYDRO
3852,YALE,CONVENTIONAL HYDROELECTRIC,0,0,0,200 YALE VILLAGE ROAD,AMBOY,WA,98601,USA,45.9627698,-122.3354826,HYDRO,HYDRO,HYDRO
3850,SWIFT 1,CONVENTIONAL HYDROELECTRIC,0,0,0,RD 91013 AT SWIFT CREEK RES.,COUGAR,WA,98616,USA,46.06057012,-122.2030068,HYDRO,HYDRO,HYDRO
6101,WYODAK,CONVENTIONAL STEAM COAL,1560702,0,2985,"48 WYODAK ROAD, GARNER LAKE RT",GILLETTE,WY,82716,USA,44.28864758,-105.3847088,COAL,COAL/PET,FOSSIL
4158,DAVE JOHNSTON,CONVENTIONAL STEAM COAL,3525406,0,15205,1951 TANK FARM ROAD,GLEN ROCK,WY,82637,USA,42.83793219,-105.7774066,COAL,COAL/PET,FOSSIL
4162,NAUGHTON,CONVENTIONAL STEAM COAL,2640758,21633,0,"HWY 189, 7 MILES SW KEMMERER",KEMMERER,WY,83101,USA,41.75809501,-110.5982078,COAL,COAL/GAS,FOSSIL
6165,HUNTER,CONVENTIONAL STEAM COAL,3746024,0,16388,"UT HWY 10, S. OF CASTLE DALE",CASTLE DALE,UT,84513,USA,39.17337609,-111.0288983,COAL,COAL/PET,FOSSIL
6421,LEMOLO 2,CONVENTIONAL HYDROELECTRIC,0,0,0,NFD 34 ROAD,TOKETEE FALLS,OR,97447,USA,43.28064372,-122.4026296,HYDRO,HYDRO,HYDRO
6265,SWIFT 2,CONVENTIONAL HYDROELECTRIC,0,0,0,"HWY 503, 2 MI E OF COUGAR",COUGAR,WA,98616,USA,46.05937605,-122.2608759,HYDRO,HYDRO,HYDRO
6484,BEND,CONVENTIONAL HYDROELECTRIC,0,0,0,NW BOND ST & NW WALL ST,BEND,OR,97701,USA,44.06231714,-121.3133831,HYDRO,HYDRO,HYDRO
